Authors;Title;Year;Journal;Volume;Issue;Cited by;DOI;Link;Affiliations;Language of Original Document;Document Type;Publication Stage;Open Access;Source
"Chen J.; Zhang Y.; Xia J.-F.";Pairwise Biological Network Alignment Based on Discrete Bat Algorithm;2021;Computational and Mathematical Methods in Medicine;2021;;2;10.1155/2021/5548993;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121960864&doi=10.1155%2f2021%2f5548993&partnerID=40&md5=e1e308cb6ec6335b2f167b7c2b3dfb65;"School of Artificial Intelligence and Computer Science, Jiangnan University, Jiangsu, Wuxi, 214122, China; Jiangsu Provincial Engineering Laboratory of Pattern Recognition and Computing Intelligence, Jiangnan University, Jiangsu, Wuxi, 214122, China";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Hameed S.; Alyahya S.; Minhas Q.-A.; Habib S.; Nawaz A.; Ahmed S.; Ishtiaq A.; Islam M.; Khan S.";Link and Loss Aware GW-COOP Routing Protocol for FANETs;2021;IEEE Access;9;;11;10.1109/ACCESS.2021.3101361;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112593370&doi=10.1109%2fACCESS.2021.3101361&partnerID=40&md5=1d79c955778ee7f19c841397c72b0c38;"Department of Electronics, Quaid-i-Azam University, Islamabad, 15320, Pakistan; Department of Electrical Engineering, Onaizah College of Engineering and Information Technology, Onaizah Colleges, Al-Qassim, 52355, Saudi Arabia; Department of Information Technology, College of Computer, Qassim University, Buraydah, 52571, Saudi Arabia; Department of Electrical Engineering, Higher Colleges of Technology, Dubai, United Arab Emirates; Department of Computer Science, Iqra National University, Peshawar, 25100, Pakistan";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Silva M.; Pratas D.; Pinho A.J.";Ac2: An efficient protein sequence compression tool using artificial neural networks and cache-hash models;2021;Entropy;23;5;5;10.3390/e23050530;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105434500&doi=10.3390%2fe23050530&partnerID=40&md5=9435362a8b3e92c3d151efe4b61df1f6;"IEETA—Institute of Electronics and Informatics Engineering of Aveiro, University of Aveiro, Aveiro, 3810-193, Portugal; Department of Electronics Telecommunications and Informatics, University of Aveiro, Aveiro, 3810-193, Portugal; Department of Virology, University of Helsinki, Helsinki, 00014, Finland";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Akila K.; Indra Priyadharshini S.; Ulaganathan P.; Prempriya P.; Yuvasri B.; Suriya Praba T.; Veeramuthuvenkatesh";Ontology based multiobject segmentation and classification in sports videos;2021;Journal of Intelligent and Fuzzy Systems;41;5;1;10.3233/JIFS-189862;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119852568&doi=10.3233%2fJIFS-189862&partnerID=40&md5=7fd14cb8f8ae8c8712158967f6352c78;"SRM Institution of Science and Technology, Vadapalani, Tamil Nadu, Chennai, India; Department of C.S.E., R.M.K College of Engineering Technology, India; School of Computing, SASTRA Deemed University, Thanjavur, India";English;Article;Final;;Scopus
"Novaes R.L.M.; Cláudio V.C.; Larsen R.J.; Wilson D.E.; Weksler M.; Moratelli R.";The taxonomic status of myotis nesopolus larensis (Chiroptera, vespertilionidae) and new insights on the diversity of caribbean myotis;2021;ZooKeys;2021;1015;10;10.3897/zookeys.1015.59248;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101281828&doi=10.3897%2fzookeys.1015.59248&partnerID=40&md5=1efc3c0bf8109fc0e7963b9253602176;"Universidade Federal do Rio de Janeiro, Cidade Universitária, Programa de Pós-Graduação em Biodiversidade e Biologia Evolu-tiva. Av. Carlos Chagas Filho 373, Rio de Janeiro, RJ, 21941-902, Brazil; Smithsonian Institution, National Museum of Natural History, Division of Mammals, 10thSt. & Constitution Ave. NW, Washington, 20013-7012, DC, United States; University of Minnesota, College of Veterinary Medicine, 1365 Gortner Ave, Saint Paul, 55108, MN, United States; Museu Nacional / Universidade Federal do Rio de Janeiro, Departamento de Vertebrados, Quinta da Boa Vista s/n, São Cristóvão, Rio de Janeiro, RJ, 20940-040, Brazil; Fundação Oswaldo Cruz, Fiocruz Mata Atlântica, R. Sampaio Correa s/n, Taquara, Rio de Janeiro, RJ, 22713-560, Brazil";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Sudha C.; Suresh D.; Nagesh A.";SENSOR DATA OPTIMIZED BY FUZZY-NEURON WITH BAT COMPUTATION BASED MACHINE LEARNING ROUTING ENABLED IN WIRELESS NETWORK;2021;Indian Journal of Computer Science and Engineering;12;6;0;10.21817/indjcse/2021/v12i6/211206010;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123723708&doi=10.21817%2findjcse%2f2021%2fv12i6%2f211206010&partnerID=40&md5=7fb2b394798ba9e7bc974c5f064bc4de;"Annamalai University, Tamilnadu, Chidambaram, India; Dept. of IT, Annamalai University, Tamilnadu, Chidambaram, India; Dept. of CSE, Mahatma Gandhi Institute of Technology, Hyderabad, India";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Deng Y.-J.; Liu H.-R.; Wang H.-Y.; Liu B.";Learning Dynamic Bayesian Networks structure based on a new hybrid K2-Bat learning algorithm;2021;Journal of the Chinese Institute of Engineers, Transactions of the Chinese Institute of Engineers,Series A;44;1;2;10.1080/02533839.2020.1838949;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096345708&doi=10.1080%2f02533839.2020.1838949&partnerID=40&md5=31c623c8ab273380731e197c4278b463;"School of Information and Electrical Engineering, Hebei University of Engineering, Handan, Hebei, China; School of Information Science and Engineering, Yanshan University, Qinhuangdao, Hebei, China";English;Article;Final;;Scopus
"Jian C.; Ping J.; Zhang M.";A cloud edge-based two-level hybrid scheduling learning model in cloud manufacturing;2021;International Journal of Production Research;59;16;29;10.1080/00207543.2020.1779371;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087005534&doi=10.1080%2f00207543.2020.1779371&partnerID=40&md5=89870f4c6d1c184de6bb0cddfb92f203;Computer Science and Technology College, Zhejiang University of Technology, Hangzhou, China;English;Article;Final;;Scopus
"Ma B.-W.; Jia T.; Liu Y.-Z.; Hua X.-Y.";"Automatic Annotation Approach for Prohibited Item in X-Ray Image Based on Polygon-RefineNet; [基于Polygon-RefineNet的违禁品X线图像自动标注方法]";2021;Jisuanji Xuebao/Chinese Journal of Computers;44;2;1;10.11897/SP.J.1016.2021.00395;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101350870&doi=10.11897%2fSP.J.1016.2021.00395&partnerID=40&md5=ee38c1e9bc339a87f60b58cb1f709732;College of Information Science and Engineering, Northeastern University, Shenyang, 110819, China;Chinese;Article;Final;;Scopus
"Badr Y.A.; Wassif K.T.; Othman M.";Automatic Clustering of DNA Sequences with Intelligent Techniques;2021;IEEE Access;9;;5;10.1109/ACCESS.2021.3119560;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117309343&doi=10.1109%2fACCESS.2021.3119560&partnerID=40&md5=966f5a8261684a2acb93151d9cff45a9;"Department of Computer Science, Faculty of Computers and Information Technology, Future University in Egypt, Cairo, 11835, Egypt; Department of Computer Science, Faculty of Computers and Artificial Intelligence, Cairo University, Giza, 12613, Egypt";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Liu K.; Tan S.; Niu S.; Wang J.; Wu L.; Sun H.; Zhang Y.; Pan X.; Qu X.; Du P.; Meng Y.; Jia Y.; Chen Q.; Deng C.; Yan J.; Wang H.-W.; Wang Q.; Qi J.; Gao G.F.";Cross-species recognition of SARS-CoV-2 to bat ACE2;2021;Proceedings of the National Academy of Sciences of the United States of America;118;1;68;10.1073/pnas.2020216118;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098135543&doi=10.1073%2fpnas.2020216118&partnerID=40&md5=d3ca53ad3928eaeac42b1e0c714b1657;"Chinese Academy of Sciences Key Laboratory of Pathogenic Microbiology and Immunology, Institute of Microbiology, Chinese Academy of Sciences, Beijing, 100101, China; University of Chinese Academy of Sciences, Beijing, 100049, China; Faculty of Health Sciences, University of Macau, Macau SAR, 999078, Macao; College of Veterinary Medicine, Shanxi Agricultural University, Jinzhong, 030801, China; Ministry of Education Key Laboratory of Protein Sciences, Tsinghua-Peking Joint Center for Life Sciences, Beijing Advanced Innovation Center for Structural Biology, Beijing Frontier Research Center of Biological Structures, School of Life Sciences, Tsinghua University, Beijing, 100084, China; Chinese Academy of Sciences Key Laboratory of Microbial Physiological and Metabolic Engineering, Institute of Microbiology, Chinese Academy of Sciences, Beijing, 100101, China; Laboratory of Protein Engineering and Vaccines, Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences, Tianjin, 300308, China; Institute of Physical Science and Information, Anhui University, Hefei, 230039, China; Savaid Medical School, University of Chinese Academy of Sciences, Beijing, 100049, China";English;Article;Final;"All Open Access; Hybrid Gold Open Access";Scopus
"Chen Y.; Yuan H.; Liu T.; Ding N.";Name Disambiguation Based on Graph Convolutional Network;2021;Scientific Programming;2021;;8;10.1155/2021/5577692;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107114715&doi=10.1155%2f2021%2f5577692&partnerID=40&md5=28503e69a6637c324aa45cf7f129cc23;"University of Science and Technology Beijing, Beijing, 100083, China; Beihang University, Beijing, 100191, China; China Association for Science and Technology, Beijing, 100081, China";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Neru A.; Assisi C.";Theta oscillations gate the transmission of reliable sequences in the medial entorhinal cortex;2021;eNeuro;8;3;2;10.1523/ENEURO.0059-20.2021;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108095068&doi=10.1523%2fENEURO.0059-20.2021&partnerID=40&md5=6c0f947fe0743b685cb857121f02ce44;Division of Biology, Indian Institute of Science Education and Research, Pune, 411008, India;English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Nath S.; Sarkar S.K.";Metaheuristics-based routing optimisation, balanced workload distribution and security strategy in IoT environment;2021;International Journal of Advanced Intelligence Paradigms;19;1;2;10.1504/IJAIP.2021.114586;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105139065&doi=10.1504%2fIJAIP.2021.114586&partnerID=40&md5=43261136aa50fc73fe62fbf2589519af;"Department of Cse, Jadavpur University, Kolkata, 700032, India; Department of Etce, Jadavpur University, Kolkata, 700032, India";English;Article;Final;;Scopus
"Yang C.; Sun Y.; Ladubec C.; Liu Y.";Article developing machine learning-based models for railway inspection;2021;Applied Sciences (Switzerland);11;1;46;10.3390/app11010013;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098651403&doi=10.3390%2fapp11010013&partnerID=40&md5=69c8d2be0436363372cfb013db24c113;"National Research Council Canada, Ottawa, K1A 0R6, ON, Canada; Deptment of Automation, Nanchang University, Nanchang, 330031, China; Defence Research and Development Canada, Ottawa, K1A 0Z4, ON, Canada";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Mohamadi S.; Sammen S.S.; Panahi F.; Ehteram M.; Kisi O.; Mosavi A.; Ahmed A.N.; El-Shafie A.; Al-Ansari N.";Zoning map for drought prediction using integrated machine learning models with a nomadic people optimization algorithm;2020;Natural Hazards;104;1;61;10.1007/s11069-020-04180-9;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089579917&doi=10.1007%2fs11069-020-04180-9&partnerID=40&md5=b48189a8baa7938c3ded4aac3eea00f0;"Department of Ecology, Institute of Science and High Technology and Environmental Sciences, Graduate University of Advanced Technology, Kerman, Iran; Department of Civil Engineering, College of Engineering, University of Diyala, Baqubah, Diyala Governorate, Iraq; Faculty of Natural Resources and Earth Sciences, University of Kashan, Kashan, Iran; Department of Water Engineering and Hydraulic Structures, Faculty of Civil Engineering, Semnan University, Semnan, Iran; Department of Civil Engineering, School of Technology, IIia State University, Tbilisi, 0162, Georgia; Institute of Research and Development, Duy Tan University, Da Nang, 550000, Viet Nam; Environmental Quality, Atmospheric Science and Climate Change Research Group, Ton Duc Thang University, Ho Chi Minh City, Viet Nam; Faculty of Environment and Labour Safety, Ton Duc Thang University, Ho Chi Minh City, Viet Nam; Institute of Energy Infrastructure (IEI), Universiti Tenaga Nasional (UNITEN), Kajang, 43000, Selangor Darul Ehsan, Malaysia; Department of Civil Engineering, Faculty of Engineering, University of Malaya (UM), Kuala Lumpur, 50603, Malaysia; National Water Center (NWC), United Arab Emirates University, P.O. Box 15551, Al Ain, United Arab Emirates; Civil, Environmental and Natural Resources Engineering, Lulea University of Technology, Luleå, 97187, Sweden";English;Article;Final;;Scopus
"Lin C.-C.; Deng D.-J.; Suwatcharachaitiwong S.; Li Y.-S.";Dynamic Weighted Fog Computing Device Placement Using a Bat-Inspired Algorithm with Dynamic Local Search Selection;2020;Mobile Networks and Applications;25;5;14;10.1007/s11036-020-01565-9;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086433114&doi=10.1007%2fs11036-020-01565-9&partnerID=40&md5=3e5433d9865ea6824ee42e3d79ed60d6;"Department of Industrial Engineering and Management, National Chiao Tung University, Hsinchu, 300, Taiwan; Department of Business Administration, Asia Univesity, Taichung, 413, Taiwan; Department of Medical Research, China Medical University Hospital, China Medical University, Taichung, 404, Taiwan; Department of Computer Science and Information Engineering, National Changhua University of Education, Changhua, 500, Taiwan";English;Article;Final;;Scopus
"Stankevich E.P.; Tananko I.E.; Dolgov V.I.";Analysis of closed queueing networks with batch service;2020;Izvestiya of Saratov University. New Series. Series: Mathematics. Mechanics. Informatics;20;4;3;10.18500/1816-9791-2020-20-4-527-533;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098278839&doi=10.18500%2f1816-9791-2020-20-4-527-533&partnerID=40&md5=7066485781daca99454f85377d14e02c;Saratov State University, 83 Astrakhanskaya St., Saratov, 410012, Russian Federation;English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Celestine A.; Peter J.D.";An IoT based modified graph cut segmentation with optimized adaptive connectivity and shape priors;2020;Sustainable Computing: Informatics and Systems;28;;1;10.1016/j.suscom.2018.05.009;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053303385&doi=10.1016%2fj.suscom.2018.05.009&partnerID=40&md5=707da6d6b841e5e0c9b63ad180aecae0;"Karunya Institute of Technology and Sciences, Coimbatore, India; Department of Computer Sciences Technology, Karunya Institute of Technology & Sciences, Coimbtore, India";English;Article;Final;;Scopus
"Srivastava S.; Sahana S.K.";A survey on traffic optimization problem using biologically inspired techniques;2020;Natural Computing;19;4;10;10.1007/s11047-019-09731-z;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060979680&doi=10.1007%2fs11047-019-09731-z&partnerID=40&md5=a514054d1e4dae8a067afa39d5e52255;"Department of CSE, ASET, Amity University, Noida, India; Department of CSE, BIT Mesra, Ranchi, India";English;Article;Final;;Scopus
"Naik P.A.; Yavuz M.; Qureshi S.; Zu J.; Townley S.";Modeling and analysis of COVID-19 epidemics with treatment in fractional derivatives using real data from Pakistan;2020;European Physical Journal Plus;135;10;235;10.1140/epjp/s13360-020-00819-5;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094666798&doi=10.1140%2fepjp%2fs13360-020-00819-5&partnerID=40&md5=b0361cf3bd497e937d0095324cb3bb37;"School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, 710049, Shaanxi, China; Department of Mathematics and Computer Sciences, Faculty of Science, Necmettin Erbakan University, Konya, 42090, Turkey; Department of Mathematics, College of Engineering, Mathematics and Physical Sciences, University of Exeter, TR10, Cornwall, United Kingdom; Department of Basic Sciences and Related Studies, Mehran University of Engineering and Technology, Jamshoro, 76062, Pakistan";English;Article;Final;"All Open Access; Hybrid Gold Open Access";Scopus
